"yuleY"	"cosine"	"laplace"	"leverage"	"lambda"	"lift"	"certainty"	"chiSquared"
"45"	0.752498960918769	0.947001548946784	0.964379947229551	0.0860168513388735	0.349206349206349	1.1204006623854	0.751070798689846	399.670219302353
"46"	0.752498960918769	0.947001548946784	0.927664974619289	0.0860168513388735	0.474358974358974	1.1204006623854	0.583480133098454	399.670219302353
"47"	0.770607308780083	0.949776930266308	0.969656992084433	0.0867670821791321	0.360655737704918	1.12083584488648	0.782461618527193	417.879303459216
"48"	0.770607308780083	0.949776930266308	0.928030303030303	0.0867670821791321	0.5	1.12083584488648	0.585589094449854	417.879303459216
"49"	NA	0.977008420918394	0.99868073878628	0.109072022160665	0.7	1.15151515151515	1	669.65034965035
"50"	NA	0.977008420918394	0.953400503778338	0.109072022160665	0.769230769230769	1.15151515151515	0.734265734265734	669.65034965035
"51"	0.785469296741213	0.951853248586293	0.973614775725594	0.087329755309326	0.369747899159664	1.12115935066755	0.807389622515673	432.346687282926
"52"	0.785469296741213	0.951853248586293	0.928301886792453	0.087329755309326	0.519230769230769	1.12115935066755	0.587156853235037	432.346687282926
"53"	0.82642031428833	0.95668076976497	0.982849604221636	0.0886426592797783	0.392857142857143	1.12190476190476	0.870748299319728	469.143108320251
"54"	0.82642031428833	0.95668076976497	0.928927680798005	0.0886426592797783	0.564102564102564	1.12190476190476	0.590769230769231	469.143108320251
"55"	NA	0.967885826932958	0.99868073878628	0.0954380193905817	0.514285714285714	1.13011152416357	1	575.052902487847
"56"	NA	0.967885826932958	0.935723114956737	0.0954380193905817	0.673076923076923	1.13011152416357	0.630540463254218	575.052902487847
"57"	0.946974972005833	0.964218870651011	0.997361477572559	0.0907057940904894	0.435643564356436	1.12305012428317	0.988055948451988	537.347990714303
"58"	0.946974972005833	0.964218870651011	0.929889298892989	0.0907057940904894	0.634615384615385	1.12305012428317	0.596319833064592	537.347990714303
"59"	NA	0.964307678540925	0.99868073878628	0.0899844182825486	0.424242424242424	1.12177121771218	1	538.191314220834
"60"	NA	0.964307678540925	0.928834355828221	0.0899844182825486	0.634615384615385	1.12177121771218	0.590122055066704	538.191314220834
"61"	NA	0.998679867411254	0.99868073878628	0.139975761772853	0.987012987012987	1.20316622691293	1	897.932210269941
"62"	NA	0.998679867411254	0.996052631578947	0.139975761772853	0.987179487179487	1.20316622691293	0.984574791962655	897.932210269941
"63"	NA	0.986393923832144	0.99868073878628	0.122706024930748	0.844444444444444	1.17374517374517	1	767.900207900208
"64"	NA	0.986393923832144	0.971758664955071	0.122706024930748	0.865384615384615	1.17374517374517	0.841995841995842	767.900207900208
"65"	NA	0.980730371238039	0.99868073878628	0.114525623268698	0.761904761904762	1.16030534351145	1	708.50029359953
"66"	NA	0.980730371238039	0.960659898477157	0.114525623268698	0.807692307692308	1.16030534351145	0.776864357017029	708.50029359953
"67"	NA	0.978244358693908	0.99868073878628	0.110889889196676	0.721311475409836	1.15443037974684	1	682.534761441091
"68"	NA	0.978244358693908	0.955808080808081	0.110889889196676	0.782051282051282	1.15443037974684	0.748393378773126	682.534761441091
"69"	0.780375082399804	0.951161637296215	0.972295514511873	0.0871421975992612	0.366666666666667	1.12105178771845	0.798941798941799	427.443174109841
"70"	0.780375082399804	0.951161637296215	0.928211586901763	0.0871421975992612	0.512820512820513	1.12105178771845	0.586635586635586	427.443174109841
"71"	0.793325091298336	0.953144772668499	0.974934036939314	0.0884262465373962	0.38655462184874	1.12268059809043	0.817527010804322	443.271725762766
"72"	0.793325091298336	0.953144772668499	0.929559748427673	0.0884262465373962	0.532051282051282	1.12268059809043	0.594529052284412	443.271725762766
"73"	NA	0.972111104761179	0.99868073878628	0.10180055401662	0.607142857142857	1.14	1	618.756923076923
"74"	NA	0.972111104761179	0.943890274314214	0.10180055401662	0.717948717948718	1.14	0.678461538461538	618.756923076923
"75"	0.884906984021724	0.961484465643718	0.992084432717678	0.0899555632502308	0.419047619047619	1.12263724159635	0.942554799697657	510.882490574471
"76"	0.884906984021724	0.961484465643718	0.929542645241038	0.0899555632502308	0.608974358974359	1.12263724159635	0.594318940043847	510.882490574471
"77"	NA	0.965495981737965	0.99868073878628	0.0918022853185596	0.455445544554455	1.12453760789149	1	550.417907616428
"78"	NA	0.965495981737965	0.931119311193112	0.0918022853185596	0.647435897435897	1.12453760789149	0.603528407474154	550.417907616428
"79"	NA	0.964307678540925	0.99868073878628	0.0899844182825486	0.424242424242424	1.12177121771218	1	538.191314220834
"80"	NA	0.964307678540925	0.928834355828221	0.0899844182825486	0.634615384615385	1.12177121771218	0.590122055066704	538.191314220834
"81"	NA	0.987697815906756	0.998684210526316	0.123030644044321	0.859259259259259	1.17374517374517	1	779.930802787946
"82"	NA	0.987697815906756	0.974326059050064	0.123030644044321	0.876623376623377	1.17374517374517	0.855187283758712	779.930802787946
"83"	NA	0.9820267767891	0.998684210526316	0.114828601108033	0.777777777777778	1.16030534351145	1	719.60027758501
"84"	NA	0.9820267767891	0.963197969543147	0.114828601108033	0.818181818181818	1.16030534351145	0.789035392088827	719.60027758501
"85"	NA	0.979537478040568	0.998684210526316	0.111183248691905	0.737704918032787	1.15443037974684	1	693.227946736808
"86"	NA	0.979537478040568	0.958333333333333	0.111183248691905	0.792207792207792	1.15443037974684	0.760118362650008	693.227946736808
"87"	0.784166400640847	0.952487244065735	0.972368421052632	0.0874307479224377	0.383333333333333	1.12113216598705	0.799472295514511	434.716600262295
"88"	0.784166400640847	0.952487244065735	0.930730478589421	0.0874307479224377	0.519480519480519	1.12113216598705	0.596221959858323	434.716600262295
"89"	0.796979134472645	0.95446613339066	0.975	0.088712392274546	0.403361344537815	1.12275284730841	0.818008469878717	450.746847727073
"90"	0.796979134472645	0.95446613339066	0.932075471698113	0.088712392274546	0.538961038961039	1.12275284730841	0.604199079608916	450.746847727073
"91"	NA	0.973396116696589	0.998684210526316	0.102069867651585	0.625	1.14	1	628.450909090909
"92"	NA	0.973396116696589	0.946384039900249	0.102069867651585	0.727272727272727	1.14	0.689090909090909	628.450909090909
"93"	0.887005437346258	0.962772342924484	0.992105263157895	0.0902080447830101	0.438095238095238	1.12265696265853	0.942706370147003	519.05331727532
"94"	0.887005437346258	0.962772342924484	0.932014833127318	0.0902080447830101	0.616883116883117	1.12265696265853	0.603727127890697	519.05331727532
"95"	NA	0.966772249290149	0.998684210526316	0.092045148507233	0.475247524752475	1.12453760789149	1	559.041234967252
"96"	NA	0.966772249290149	0.933579335793358	0.092045148507233	0.655844155844156	1.12453760789149	0.61298381027111	559.041234967252
"97"	NA	0.96558237530168	0.998684210526316	0.0902224722991689	0.444444444444444	1.12177121771218	1	546.623089088034
"98"	NA	0.96558237530168	0.931288343558282	0.0902224722991689	0.642857142857143	1.12177121771218	0.599367422245651	546.623089088034
"99"	NA	0.991544563679141	0.998685939553219	0.127755655586334	0.907142857142857	1.18134715025907	1	820.457177689729
"100"	NA	0.991544563679141	0.981912144702842	0.127755655586334	0.915032679738562	1.18134715025907	0.899624098344001	820.457177689729
"101"	NA	0.98834911687823	0.998685939553219	0.123192953601108	0.866666666666667	1.17374517374517	1	786.064047240518
"102"	NA	0.98834911687823	0.975609756097561	0.123192953601108	0.882352941176471	1.17374517374517	0.861912332500568	786.064047240518
"103"	0.758843086172856	0.949012239660703	0.964520367936925	0.0864713180978762	0.373015873015873	1.12055838839775	0.752054708576448	410.196595820773
"104"	0.758843086172856	0.949012239660703	0.931472081218274	0.0864713180978762	0.483660130718954	1.12055838839775	0.598064162051589	410.196595820773
"105"	0.776544238056714	0.951772284992728	0.969776609724047	0.087207121421976	0.385245901639344	1.12096862960925	0.783321454027085	428.704424356063
"106"	0.776544238056714	0.951772284992728	0.931818181818182	0.087207121421976	0.509803921568627	1.12096862960925	0.600099280218416	428.704424356063
"107"	0.786088695945454	0.953149357925326	0.972404730617608	0.0875750230840259	0.391666666666667	1.12117219627101	0.799736495388669	438.424765362687
"108"	0.786088695945454	0.953149357925326	0.931989924433249	0.0875750230840259	0.522875816993464	1.12117219627101	0.601109130520895	438.424765362687
"109"	0.791065419976039	0.953837160582063	0.973718791064389	0.0877589739150507	0.394957983193277	1.12127359454516	0.808150928355532	443.40839346464
"110"	0.791065419976039	0.953837160582063	0.932075471698113	0.0877589739150507	0.529411764705882	1.12127359454516	0.601612145488713	443.40839346464
"111"	0.831046344192042	0.958638176868728	0.982917214191853	0.0890466297322252	0.419642857142857	1.12197628458498	0.871259175607002	480.803863553326
"112"	0.831046344192042	0.958638176868728	0.932668329177057	0.0890466297322252	0.57516339869281	1.12197628458498	0.605098039215686	480.803863553326
"113"	0.888067846258912	0.96341563607149	0.992115637319317	0.0903342855493998	0.447619047619048	1.12266678421519	0.942781855825334	523.218846859117
"114"	0.888067846258912	0.96341563607149	0.933250927070457	0.0903342855493998	0.620915032679739	1.12266678421519	0.608523458949875	523.218846859117
"115"	0.948477292047574	0.966135167013852	0.997371879106439	0.0910700888734995	0.465346534653465	1.12305600366502	0.988103158141902	550.110934832607
"116"	0.948477292047574	0.966135167013852	0.933579335793358	0.0910700888734995	0.647058823529412	1.12305600366502	0.610454292691182	550.110934832607
"117"	NA	0.966219093059829	0.998685939553219	0.0903414993074793	0.454545454545455	1.12177121771218	1	550.921640981116
"118"	NA	0.966219093059829	0.932515337423313	0.0903414993074793	0.647058823529412	1.12177121771218	0.60408074668982	550.921640981116
"119"	0.777373176025128	0.954605212801282	0.954663212435233	0.0923264850723299	0.5	1.12918376959828	0.712356215213358	455.095341645458
"120"	0.777373176025128	0.954605212801282	0.952196382428941	0.0923264850723299	0.507042253521127	1.12918376959828	0.70050353937094	455.095341645458
"121"	0.820400155935607	0.9630607962864	0.963730569948187	0.0990761580486303	0.589928057553957	1.13844861477462	0.769933663458844	527.155986057088
"122"	0.820400155935607	0.9630607962864	0.96	0.0990761580486303	0.598591549295775	1.13844861477462	0.750742488566587	527.155986057088
"123"	0.752201313801409	0.950235972245001	0.953367875647668	0.0866011657433057	0.42962962962963	1.12039312039312	0.692929292929293	412.560657969109
"124"	0.752201313801409	0.950235972245001	0.944801026957638	0.0866011657433057	0.457746478873239	1.12039312039312	0.652835934526075	412.560657969109
"125"	0.793257028356631	0.957993000589858	0.961139896373057	0.0931801131117267	0.518518518518518	1.12953918668204	0.745569985569986	477.624725830118
"126"	0.793257028356631	0.957993000589858	0.952503209242619	0.0931801131117267	0.542253521126761	1.12953918668204	0.70243080102235	477.624725830118
"127"	0.783881984505301	0.956348761852919	0.965025906735751	0.0881376962142197	0.46031746031746	1.12112620204223	0.755596784168213	452.611328683911
"128"	0.783881984505301	0.956348761852919	0.945431472081218	0.0881376962142197	0.52112676056338	1.12112620204223	0.65681109558112	452.611328683911
"129"	0.799947068163297	0.959053179864557	0.97020725388601	0.0888205986457371	0.475409836065574	1.12144665461121	0.786416861826698	472.319191129345
"130"	0.799947068163297	0.959053179864557	0.945707070707071	0.0888205986457371	0.549295774647887	1.12144665461121	0.65854876091995	472.319191129345
"131"	0.845577475713056	0.96680524593944	0.979274611398964	0.0946445060018467	0.566666666666667	1.12908303817395	0.851948051948052	543.850474749322
"132"	0.845577475713056	0.96680524593944	0.952141057934509	0.0946445060018467	0.633802816901408	1.12908303817395	0.69995731967563	543.850474749322
"133"	0.813102366674057	0.96107655009554	0.974093264248705	0.0893327754693751	0.487394957983193	1.12168487250454	0.810891629379025	487.973938330655
"134"	0.813102366674057	0.96107655009554	0.945911949685535	0.0893327754693751	0.570422535211268	1.12168487250454	0.659840505834502	487.973938330655
"135"	0.849211811393847	0.9657814277743	0.983160621761658	0.0905278547245306	0.517857142857143	1.12223376623377	0.873098330241187	527.778348846325
"136"	0.849211811393847	0.9657814277743	0.946384039900249	0.0905278547245306	0.619718309859155	1.12223376623377	0.662816901408451	527.778348846325
"137"	0.900429498891959	0.970463722068929	0.992227979274611	0.091722933979686	0.552380952380952	1.12277313764303	0.943599257884973	572.912324329796
"138"	0.900429498891959	0.970463722068929	0.946847960444994	0.091722933979686	0.669014084507042	1.12277313764303	0.665741661867114	572.912324329796
"139"	0.954327085450795	0.973129302601851	0.99740932642487	0.0924058364112035	0.574257425742574	1.12307716943968	0.988273113025589	601.522253589549
"140"	0.954327085450795	0.973129302601851	0.947109471094711	0.0924058364112035	0.697183098591549	1.12307716943968	0.66739028498984	601.522253589549
"141"	NA	0.973195494797788	0.998704663212435	0.091650796398892	0.565656565656566	1.12177121771218	1	602.201548776051
"142"	NA	0.973195494797788	0.94601226993865	0.091650796398892	0.697183098591549	1.12177121771218	0.660308715763214	602.201548776051
"143"	0.745376012622649	0.948867512671131	0.948320413436692	0.0862525007694676	0.431654676258993	1.12021663795588	0.668542885898535	404.182916009399
"144"	0.745376012622649	0.948867512671131	0.947096774193548	0.0862525007694676	0.435714285714286	1.12021663795588	0.662908889299575	404.182916009399
"145"	0.757738432707486	0.951586623021234	0.953488372093023	0.0869257848568791	0.444444444444444	1.12053133814792	0.693724812895797	420.505140860433
"146"	0.757738432707486	0.951586623021234	0.947368421052632	0.0869257848568791	0.464285714285714	1.12053133814792	0.664644236072807	420.505140860433
"147"	NA	0.996777303897412	0.998708010335917	0.125302977839335	0.962962962962963	1.17374517374517	1	873.7694429123
"148"	NA	0.996777303897412	0.992297817715019	0.125302977839335	0.964285714285714	1.17374517374517	0.958080529509101	873.7694429123
"149"	0.788793419842771	0.957676662506139	0.965116279069767	0.0884406740535549	0.476190476190476	1.12122770240873	0.756229953121145	461.041322434127
"150"	0.788793419842771	0.957676662506139	0.947969543147208	0.0884406740535549	0.528571428571429	1.12122770240873	0.668484187568157	461.041322434127
"151"	0.804532153139882	0.960371066870774	0.970284237726098	0.0891139581409665	0.491803278688525	1.12153210467633	0.786970186018857	480.987069902337
"152"	0.804532153139882	0.960371066870774	0.948232323232323	0.0891139581409665	0.557142857142857	1.12153210467633	0.670162748643761	480.987069902337
"153"	0.813003016885319	0.961715464543019	0.972868217054264	0.0894506001846722	0.5	1.12168315277124	0.803108808290156	491.460870735482
"154"	0.813003016885319	0.961715464543019	0.948362720403023	0.0894506001846722	0.571428571428571	1.12168315277124	0.670995670995671	491.460870735482
"155"	0.81741564167973	0.962386965623447	0.974160206718346	0.0896189212065251	0.504201680672269	1.1217583911035	0.811381547437628	496.830364420399
"156"	0.81741564167973	0.962386965623447	0.948427672955975	0.0896189212065251	0.578571428571429	1.1217583911035	0.671410556656459	496.830364420399
"157"	0.85275774501545	0.967074537262646	0.983204134366925	0.0907971683594953	0.535714285714286	1.12227979274611	0.873427091043671	537.112741884318
"158"	0.85275774501545	0.967074537262646	0.948877805486284	0.0907971683594953	0.628571428571429	1.12227979274611	0.674285714285714	537.112741884318
"159"	0.902833171097693	0.971739700932757	0.992248062015504	0.0919754155124654	0.571428571428571	1.12279214900707	0.943745373797187	582.786574960897
"160"	0.902833171097693	0.971739700932757	0.949320148331273	0.0919754155124654	0.678571428571429	1.12279214900707	0.677110993096123	582.786574960897
"161"	0.955459846522678	0.974395569919705	0.997416020671835	0.092648699599877	0.594059405940594	1.12308095295899	0.988303493561791	611.737753206367
"162"	0.955459846522678	0.974395569919705	0.949569495694957	0.092648699599877	0.707142857142857	1.12308095295899	0.678703540602431	611.737753206367
"163"	NA	0.974458565406943	0.998708010335917	0.0918888504155124	0.585858585858586	1.12177121771218	1	612.390933052188
"164"	NA	0.974458565406943	0.948466257668712	0.0918888504155124	0.707142857142857	1.12177121771218	0.671481286241434	612.390933052188
"165"	0.760563750868346	0.952261235422504	0.953548387096774	0.0870880944136657	0.451851851851852	1.12060017881493	0.694121029179244	424.563530223437
"166"	0.760563750868346	0.952261235422504	0.948652118100128	0.0870880944136657	0.467625899280576	1.12060017881493	0.670675814560707	424.563530223437
"167"	0.760563750868346	0.952261235422504	0.953548387096774	0.0870880944136657	0.451851851851852	1.12060017881493	0.694121029179244	424.563530223437
"168"	0.760563750868346	0.952261235422504	0.948652118100128	0.0870880944136657	0.467625899280576	1.12060017881493	0.670675814560707	424.563530223437
"169"	0.791298040177935	0.958339925772503	0.965161290322581	0.0885921629732225	0.484126984126984	1.12127825563138	0.756545308938582	465.347533661165
"170"	0.791298040177935	0.958339925772503	0.949238578680203	0.0885921629732225	0.532374100719424	1.12127825563138	0.67444670218024	465.347533661165
"171"	0.806869661657537	0.961029334734133	0.970322580645161	0.0892606378885811	0.5	1.12157466389376	0.787245774393994	485.41472647021
"172"	0.806869661657537	0.961029334734133	0.94949494949495	0.0892606378885811	0.561151079136691	1.12157466389376	0.676095073308442	485.41472647021
"173"	NA	0.987932235029357	0.998709677419355	0.111524699907664	0.841666666666667	1.15151515151515	1	768.449967298888
"174"	NA	0.987932235029357	0.974811083123426	0.111524699907664	0.863309352517986	1.15151515151515	0.842598648354044	768.449967298888
"175"	0.819614048247048	0.963041506272297	0.974193548387097	0.0897619940751	0.512605042016807	1.12179500774076	0.811625555785057	501.354286707006
"176"	0.819614048247048	0.963041506272297	0.949685534591195	0.0897619940751	0.58273381294964	1.12179500774076	0.677320438730982	501.354286707006
"177"	0.85456384413969	0.967720444648631	0.983225806451613	0.0909318251769775	0.544642857142857	1.12230271668823	0.873590833487341	541.880726524306
"178"	0.85456384413969	0.967720444648631	0.950124688279302	0.0909318251769775	0.633093525179856	1.12230271668823	0.680143884892087	541.880726524306
"179"	NA	0.978707642413435	0.998709677419355	0.0975841124192059	0.676190476190476	1.13011152416357	1	659.895696825439
"180"	NA	0.978707642413435	0.956736711990111	0.0975841124192059	0.755395683453237	1.13011152416357	0.72356984301035	659.895696825439
"181"	0.956035673510205	0.97502808689575	0.99741935483871	0.0927701311942136	0.603960396039604	1.12308283737676	0.988318624876718	616.955742654246
"182"	0.956035673510205	0.97502808689575	0.95079950799508	0.0927701311942136	0.712230215827338	1.12308283737676	0.684482253900948	616.955742654246
"183"	NA	0.975089487172885	0.998709677419355	0.0920078774238227	0.595959595959596	1.12177121771218	1	617.595582574531
"184"	NA	0.975089487172885	0.949693251533742	0.0920078774238227	0.712230215827338	1.12177121771218	0.677188138787863	617.595582574531
"185"	0.772281276318921	0.954954954954955	0.953786906290116	0.0877373326408126	0.481481481481481	1.12087376952242	0.695695695695696	441.40116092068
"186"	0.772281276318921	0.954954954954955	0.953786906290116	0.0877373326408126	0.481481481481481	1.12087376952242	0.695695695695696	441.40116092068
"187"	NA	0.994258325748701	0.998716302952503	0.117706890581717	0.928571428571429	1.16030534351145	1	841.453435114504
"188"	NA	0.994258325748701	0.987309644670051	0.117706890581717	0.933333333333333	1.16030534351145	0.92264631043257	841.453435114504
"189"	NA	0.991738021756486	0.998716302952503	0.113970163896584	0.89344262295082	1.15443037974684	1	810.615358649789
"190"	NA	0.991738021756486	0.982323232323232	0.113970163896584	0.903703703703704	1.15443037974684	0.888832630098453	810.615358649789
"191"	0.824548718558364	0.964989925442518	0.973042362002567	0.0901719759926132	0.541666666666667	1.12187512187512	0.804375804375804	514.583847917181
"192"	0.824548718558364	0.964989925442518	0.954659949622166	0.0901719759926132	0.592592592592593	1.12187512187512	0.701459034792368	514.583847917181
"193"	0.835957368038739	0.96692919394318	0.975609756097561	0.09143077677747	0.563025210084034	1.12342066440427	0.822458713215016	532.824363183807
"194"	0.835957368038739	0.96692919394318	0.955974842767296	0.09143077677747	0.614814814814815	1.12342066440427	0.71035449068236	532.824363183807
"195"	NA	0.985520167221351	0.998716302952503	0.104628347183749	0.794642857142857	1.14	1	734.869333333333
"196"	NA	0.985520167221351	0.970074812967581	0.104628347183749	0.82962962962963	1.14	0.805777777777777	734.869333333333
"197"	0.909104960989346	0.974922343065791	0.992297817715019	0.0926066193444136	0.619047619047619	1.1228392492333	0.944107372678802	608.752322613183
"198"	0.909104960989346	0.974922343065791	0.955500618046972	0.0926066193444136	0.703703703703704	1.1228392492333	0.707008123365001	608.752322613183
"199"	NA	0.978813796811532	0.998716302952503	0.0943523487996306	0.663366336633663	1.12453760789149	1	653.706206329634
"200"	NA	0.978813796811532	0.956949569495695	0.0943523487996306	0.748148148148148	1.12453760789149	0.716783120975476	653.706206329634
"201"	NA	0.977609102451267	0.998716302952503	0.0924839854570637	0.636363636363636	1.12177121771218	1	639.185239852399
"202"	NA	0.977609102451267	0.954601226993865	0.0924839854570637	0.733333333333333	1.12177121771218	0.700861008610086	639.185239852399
"203"	0.801675116408075	0.960988420382593	0.965340179717587	0.0891981186518929	0.515873015873016	1.12147916728069	0.757798614941472	483.211990096759
"204"	0.801675116408075	0.960988420382593	0.954314720812183	0.0891981186518929	0.548148148148148	1.12147916728069	0.699180096126661	483.211990096759
"205"	0.816549414194591	0.963657923328374	0.970474967907574	0.0898473568790397	0.532786885245902	1.12174380528811	0.788341034242674	503.782518949151
"206"	0.816549414194591	0.963657923328374	0.954545454545455	0.0898473568790397	0.577777777777778	1.12174380528811	0.70070323488045	503.782518949151
"207"	0.824548718558364	0.964989925442518	0.973042362002567	0.0901719759926132	0.541666666666667	1.12187512187512	0.804375804375804	514.583847917181
"208"	0.824548718558364	0.964989925442518	0.954659949622166	0.0901719759926132	0.592592592592593	1.12187512187512	0.701459034792368	514.583847917181
"209"	0.828713948778837	0.965655242436008	0.974326059050064	0.0903342855493998	0.546218487394958	1.1219405317766	0.812595308393628	520.121113712517
"210"	0.828713948778837	0.965655242436008	0.954716981132075	0.0903342855493998	0.6	1.1219405317766	0.701835505114193	520.121113712517
"211"	0.86203120167436	0.970299778538396	0.983311938382542	0.0914704524469067	0.580357142857143	1.12239382239382	0.874241588527303	561.659422687994
"212"	0.86203120167436	0.970299778538396	0.955112219451372	0.0914704524469067	0.651851851851852	1.12239382239382	0.704444444444445	561.659422687994
"213"	0.909104960989346	0.974922343065791	0.992297817715019	0.0926066193444136	0.619047619047619	1.1228392492333	0.944107372678802	608.752322613183
"214"	0.909104960989346	0.974922343065791	0.955500618046972	0.0926066193444136	0.703703703703704	1.1228392492333	0.707008123365001	608.752322613183
"215"	0.95840832525092	0.977554062195301	0.997432605905006	0.0932558575715604	0.643564356435644	1.12309032654285	0.988378760655988	638.600738878357
"216"	0.95840832525092	0.977554062195301	0.955719557195572	0.0932558575715604	0.733333333333333	1.12309032654285	0.708453212768873	638.600738878357
"217"	NA	0.977609102451267	0.998716302952503	0.0924839854570637	0.636363636363636	1.12177121771218	1	639.185239852399
